,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
158,751a66d0-31c7-421f-8756-ec147ac487fe,Deepak Chaudhary,https://play-lh.googleusercontent.com/a-/ALV-UjVNQXUmD9aJEMqHWNpeyvZMsDJ4bwp4Z1GmyFw_4tXgpKw,Ok,5,0,,2024-02-11 20:28:57,"Thank you so much for your encouraging star ratings!
",2024-02-12 10:39:21,
159,d1cde423-cfe6-4c64-88cc-457d1fc8fbcc,Anshu Dada,https://play-lh.googleusercontent.com/a-/ALV-UjW8ZO4d3Ndx4Yc5aRmKkfRxQlU2ohM7EmQtvOmCNYy-MVY,After updating we are facing lag and bugs 😞 my device is capable but so heating and lagging fix it soon,5,1,3.0.0,2024-02-11 20:26:46,Thank you for your feedback. our development team will definitely consider your opinion and make the game better. Please email us more specific suggestions at battlegroundsindia_support@krafton.com,2024-02-12 10:40:13,3.0.0
160,ab5c7763-ea04-4034-802e-46377bf2d34c,Babban Mehta,https://play-lh.googleusercontent.com/a-/ALV-UjVk8L2YxIhF9VcYAFK1tUZkT9BS4ilp3L_-I_BxE9hQ5g,१३५८९३५९८४८८७६८५८४८६७८,5,0,3.0.0,2024-02-11 20:24:51,"Thank you so much for your encouraging star ratings!
",2024-02-12 10:40:19,3.0.0
161,b549e0d4-2fb0-4456-91e7-82677ba5eeb7,Aniket Vasava,https://play-lh.googleusercontent.com/a-/ALV-UjUZJMA2vMahxkSrsH-saEcQwyS4KjZ74NrEvDWmixN48A,Good gaming experience 🎮🎮,5,0,3.0.0,2024-02-11 20:24:18,We are truly happy that you enjoyed our game. Thank you so much for your evaluation. Your praise will help us to create more interesting games.,2024-02-12 10:40:23,3.0.0
162,18cb6ff4-677a-4984-8245-12077fb48148,Malik Aman,https://play-lh.googleusercontent.com/a/ACg8ocIoI_NbMLUS28PDfK8dVXuvg7JeGXQlYYDbf7X1Bvg3=mo,Acha game hai 🥰,5,0,2.1.0,2024-02-11 20:22:42,Thank you for your feedback. our development team will definitely consider your opinion and make the game better. Please email us more specific suggestions at battlegroundsindia_support@krafton.com,2024-02-12 10:41:06,2.1.0
163,a3b6c51a-fc4e-4e3a-8f1e-bb7a496fa095,Jasbir Kaur,https://play-lh.googleusercontent.com/a/ACg8ocJGMLZp6-QBkBztJtSxClY_18Rq_0dX731sOGv1eJne=mo,This is beautiful game,5,0,2.9.0,2024-02-11 20:21:35,"We're happy that you like our game, Do share with your friends and keep playing!",2024-02-12 10:41:37,2.9.0
164,856ac65b-b796-44cc-99f2-6d1502f3aabd,Prashant,https://play-lh.googleusercontent.com/a/ACg8ocLCkQaZBlYc6FlTPtS3cAC2MNfJsrZqzjTTNwI1Knjz=mo,"best game ever played by me but i want litte changes into it like the vehicles they must inian vehicles like as scorpio,bolero,indica,and bullet,splendor, because this game is developed by india",5,0,2.9.0,2024-02-11 20:15:25,Thank you for your suggestions. We will recommend them to the related department.,2024-02-12 10:42:10,2.9.0
165,e93a2e6d-1f9a-4546-9316-cd9cad6d4991,Akash Sharma,https://play-lh.googleusercontent.com/a/ACg8ocLcWV0v4Q737kJ32vv8pkjE0SigZenyjl96-d2eg0cs=mo,Nice game,5,0,3.0.0,2024-02-11 20:14:54,We are truly happy that you enjoyed our game. Thank you so much for your evaluation. Your praise will help us to create more interesting games.,2024-02-12 10:42:47,3.0.0
166,484baea7-ae0c-4234-bb8e-0cf214dff458,Khanur Rahanan,https://play-lh.googleusercontent.com/a/ACg8ocJB_D-ibgoi-4A3dR7_2P2oU9gJ0bRMzfJoHFp04P-W=mo,I love b g m i,5,0,,2024-02-11 20:14:39,We are truly happy that you enjoyed our game. Thank you so much for your evaluation. Your praise will help us to create more interesting games.,2024-02-12 10:42:54,
167,f367df6a-4a2e-44e2-93d6-c0d03efe2a02,Nemi Chand Saran Saran,https://play-lh.googleusercontent.com/a-/ALV-UjUpR5KCk2X_haHboe9C0pUVyReOOauq0K6vjMMeBHaXEJ0l,I think 🤔,5,0,3.0.0,2024-02-11 20:09:42,"Thank you so much for your encouraging star ratings!
",2024-02-12 10:43:05,3.0.0
168,b5d9aafd-a67e-41c3-ab25-dda05b07a681,Sahabul Islam,https://play-lh.googleusercontent.com/a-/ALV-UjWDRBdQGB_Jxx9Ebra55Loa7slymICh7Vjtvo-rnusDxw,Number 1 game,5,0,3.0.0,2024-02-11 20:08:26,We are truly happy that you enjoyed our game. Thank you so much for your evaluation. Your praise will help us to create more interesting games.,2024-02-12 10:44:07,3.0.0
169,efe07201-0ab6-483a-aee9-bbc2b6595afc,Ashu Shakya,https://play-lh.googleusercontent.com/a-/ALV-UjUJ7l5ydFZhB6H37HO4KhDU5hXgA1bjklVj-cjNvqKhQQ,Love you bgmi,5,0,2.9.0,2024-02-11 20:08:11,"We're happy that you like our game, Do share with your friends and keep playing!",2024-02-12 10:44:46,2.9.0
170,94453918-9f9e-45d9-894e-749fa376711d,luckystar suiam,https://play-lh.googleusercontent.com/a/ACg8ocK-xyb8lsHIv_2E2LZvbsvGYDghH1cL1jXbWh2jqaav=mo,Best game,5,0,,2024-02-11 20:06:27,We are truly happy that you enjoyed our game. Thank you so much for your evaluation. Your praise will help us to create more interesting games.,2024-02-12 10:45:27,
171,b6c6467c-aca8-421c-a49d-c478ad0dea80,Vipul Jabucha,https://play-lh.googleusercontent.com/a-/ALV-UjVrJPPe6BuDr7FFZb8f3BvN53PNHXwRUw5eFlywtN3JVQ,Nice look good morning,5,0,3.0.0,2024-02-11 20:04:44,We are truly happy that you enjoyed our game. Thank you so much for your evaluation. Your praise will help us to create more interesting games.,2024-02-12 10:45:52,3.0.0
172,6311a9e8-7534-4d83-8c09-e9f24f7972ed,Slayerz Gamer,https://play-lh.googleusercontent.com/a/ACg8ocII1E8J1Wc0MAZ37Y_bmgfXgdGnnZbHBKiIdMUL5Cwz=mo,I found my valantine in the games,5,0,3.0.0,2024-02-11 20:03:01,"We're happy that you like our game, Do share with your friends and keep playing!",2024-02-12 10:46:20,3.0.0
173,e1cbb5cc-7bda-4c0c-9d0c-2c56cda6dcc5,Ritik Maran,https://play-lh.googleusercontent.com/a/ACg8ocIqIjidsa6ruPiIzbN7xYqxj1146tM1FuKLxE2FhrMx=mo,Please 380offer send me,5,0,,2024-02-11 20:01:07,"Thank you so much for your encouraging star ratings!
",2024-02-12 10:46:35,
174,02cf0fcd-fad7-4a59-abac-576d14ef97dd,Raju Mahera,https://play-lh.googleusercontent.com/a/ACg8ocK41V5x0pStxaDTGY1nWShSGd2BqRjGakFg916ETMFZ=mo,Pure star de rha hu id me 50000 uc bhej do,5,0,2.9.0,2024-02-11 20:00:27,"We're happy that you like our game, Do share with your friends and keep playing!",2024-02-12 10:48:14,2.9.0
175,baee7399-121c-40b3-8f0c-ae01b319c53e,"S,prasanna Balaji",https://play-lh.googleusercontent.com/a-/ALV-UjVpYg8bFB23B5qn6hpXasPEMN4iNU-vYRsQXdkMAmp3MQ,Good game,5,0,2.9.0,2024-02-11 19:58:16,We are truly happy that you enjoyed our game. Thank you so much for your evaluation. Your praise will help us to create more interesting games.,2024-02-12 10:49:25,2.9.0
176,484c93f3-e71b-42cc-bd92-5f9bffa609a5,ABUJAR Rana,https://play-lh.googleusercontent.com/a/ACg8ocItYaUEO3QY0Weqpb24ErlSZ_RwypjBx3pYTfN2Q1dN=mo,Please 🥺 give me 8000 uc day 2,5,0,2.9.0,2024-02-11 19:57:40,"Thank you so much for your encouraging star ratings!
",2024-02-12 10:49:31,2.9.0
177,c4393b76-32b0-4e75-96f4-e9f639b77918,Rishad Rishu,https://play-lh.googleusercontent.com/a/ACg8ocLc4C0PphVg5XuCeQhL1Baq_ZDBdHh1H0zAEJrgzGEk=mo,Wow,5,0,3.0.0,2024-02-11 19:57:08,We are truly happy that you enjoyed our game. Thank you so much for your evaluation. Your praise will help us to create more interesting games.,2024-02-12 10:51:47,3.0.0
178,16def1cf-c631-4322-9bc6-04ecf6390b10,Mohammad Ayan,https://play-lh.googleusercontent.com/a/ACg8ocLeTTHhAcCTEcAIzSbKYfkDkUqa5PEYNiojr-7yrlyg=mo,Love this game...🍻🔥,5,0,3.0.0,2024-02-11 19:56:44,We are truly happy that you enjoyed our game. Thank you so much for your evaluation. Your praise will help us to create more interesting games.,2024-02-12 10:52:46,3.0.0
179,9662938a-c425-40c3-ac3d-b37e864dece5,Vansh Samaniya,https://play-lh.googleusercontent.com/a/ACg8ocKypng3ayZ4XgoBCQ7pPrZuMmsuIBv-qjFd8cC3Lysg=mo,Best game I love this game ❤❤🥰❤🥰,5,0,,2024-02-11 19:54:25,,,
180,10d726fb-615f-4799-8dd3-a9bf492d61b2,dhairya vyas,https://play-lh.googleusercontent.com/a-/ALV-UjU2NuJ6M3jyeY6ad43QteON3EsajDf1lrSzkek0P587yg,The best game,5,0,2.9.0,2024-02-11 19:50:10,,,2.9.0
181,83da14cb-ca51-4a45-b62e-303aa7651b31,Yadav Hariom,https://play-lh.googleusercontent.com/a/ACg8ocIVsPDLJoQZfj44WOczv_szdRUhtH4AG0nL9cbn5W87=mo,Good game or Indian game same to same pubg and good game,5,0,2.9.0,2024-02-11 19:48:21,,,2.9.0
182,a0ecce50-2160-4414-95bf-4aa02b4f1701,Keshav Saini,https://play-lh.googleusercontent.com/a/ACg8ocIqNm4vclN0pPPxyNsHck0KlIbUcjL70kGmVpAIV1o3=mo,Mast,5,0,3.0.0,2024-02-11 19:40:58,,,3.0.0
183,a42c277c-6598-4b35-ba75-aff2991e1bde,Youwo,https://play-lh.googleusercontent.com/a/ACg8ocISqmHRav07w3GOAiBrT-EDyqZZW29crVWSUmy_5i9f=mo,Its very good gameplay.koi kuch bhi khele bgmi ke aage sub fike hai bhai.saare youtubers ko ye kjelena chaiye bhai.chai pani pilo uske baad hame khelo bhai.dekhi charate kaat re omfffffooooooooo.so beautiful so eliget just looking like aa wow.aayein baigan.jaldi bana se hato. Yeah(•.•),5,0,,2024-02-11 19:38:22,,,
184,4059f84c-095b-445a-b039-b0584d7380f7,sufiyan Ansari,https://play-lh.googleusercontent.com/a/ACg8ocLWjEKbqevdWg8Yu74XRYDOtnC3MRxM4hE6agYtjziq8Q=mo,Very good,5,0,2.9.0,2024-02-11 19:37:55,,,2.9.0
185,257dd0dd-7476-4300-ab8a-d19e97c6049d,Kiran Bhartia,https://play-lh.googleusercontent.com/a/ACg8ocJ3ZC8osOctmi4Y9ddn266wgZVSYzsdPYPdPR5A4UqZ=mo,The best game forever. No game can beat this game. There are many events because of that I never got bored.,5,0,,2024-02-11 19:35:36,,,
186,bfc206f3-c064-4f7c-b7f1-76f0ac35021f,Prabir K Acharya,https://play-lh.googleusercontent.com/a/ACg8ocI3jqKIMp6HbiXbd8aPR6cQm8B6HyYWU4FzPypssGKy=mo,This is the Og game Baap of all battle royal games,5,0,2.9.0,2024-02-11 19:35:29,,,2.9.0
187,7149ef0f-bf3c-42b4-a063-20814f8a6f61,Jass Singh,https://play-lh.googleusercontent.com/a/ACg8ocIO55vzJWQyWK_Tkw1D5wfCMbIqCaDl_-cr8BV9WYTt=mo,Bgm bro,5,0,,2024-02-11 19:32:46,,,
188,4dc5a10b-4acc-4299-943e-180ac54311ec,Kdkdk Jxjdkd,https://play-lh.googleusercontent.com/a/ACg8ocLSz8lX_z2X5aeuqNNf7r0WRrPkCY0Czp8xLsCpccZR=mo,☠️☠️👽👽👽👽❤❤❤,5,0,3.0.0,2024-02-11 19:32:41,,,3.0.0
189,221f097a-49ee-4ba6-8867-c87525455dc4,Mehfuz Rohman,https://play-lh.googleusercontent.com/a-/ALV-UjW3n-yoY2OqeZ4KzI8Xp6Ldls6j_fTx4MtFQa5BbW04kA,falto game hoi ato olop vl ke bona falto hoi hoi goi ase game to,5,0,2.9.0,2024-02-11 19:30:15,,,2.9.0
190,1754f3b2-7cc5-4f0d-b257-86929d978f38,Karan Chouhan,https://play-lh.googleusercontent.com/a-/ALV-UjUqY3s4ygc05Vqg-Le7E4mb7ZKpFyr-vEmKUIUXF6P0rg,Love you bgmi,5,0,3.0.0,2024-02-11 19:30:14,,,3.0.0
191,17819ed4-44b1-4485-9649-9a3d1003c4b4,Yogesh Saharawat,https://play-lh.googleusercontent.com/a/ACg8ocKPNnJ0PR1hqbZIziJJz6TnA0MRTMc2tG6XeHl0MbI=mo,This is very good game,5,0,,2024-02-11 19:29:17,,,
192,b6afbec2-e3ef-4535-b745-bf7e9b2638a3,Iffat Khan,https://play-lh.googleusercontent.com/a-/ALV-UjWef0R2IXNKEf9a5yywt6i3j-ppUCsMdiVq3J-vCOGFAw,Nyc game,5,0,,2024-02-11 19:27:28,,,
193,c750ecff-3b9d-4674-a24c-906d5f369766,Shabir Shabir. Lone.,https://play-lh.googleusercontent.com/a-/ALV-UjXKGjRzaMfuRFRjc3n-mK1Q6KncHVzHjUjDtuO79X3EKEw,So beautiful game or graphic etc,5,0,3.0.0,2024-02-11 19:25:07,,,3.0.0
194,c945ce48-1dbb-487e-8aa1-0806274147d0,Kamal Mahour,https://play-lh.googleusercontent.com/a/ACg8ocKs61377oM99SWC2ZDH5FNbw3PRL_qOEgAk6orWyBA=mo,🫡🙂🙂🙂,5,0,3.0.0,2024-02-11 19:22:44,,,3.0.0
195,63f0dad1-7816-4c17-b767-c4bbb9dac737,Anuj Thakur,https://play-lh.googleusercontent.com/a-/ALV-UjUPQskAsVatX6en2x7oaOXX9Y5d2n5L_Y5N2FNmbSxweA,Sbb theek thaak hai bss gadiyo or bikoo ka average bhdaa doo sadaa bhut petrol petti h🙂😒🤌🏻,5,0,3.0.0,2024-02-11 19:21:58,,,3.0.0
196,f70425f0-b66d-494c-959d-4d40591e1b48,Parveen Bhagat,https://play-lh.googleusercontent.com/a/ACg8ocK2UmhorNWhsE1qm5lG4dMQeUwlo2p32I9jYGMyClE=mo,okk,5,0,,2024-02-11 19:20:55,,,
197,c49a7234-9b38-4646-9d49-7edc42770596,Deepankr Chakraboty,https://play-lh.googleusercontent.com/a/ACg8ocJ6uiZ6tMV3SxcLNr1bfH6YdjCd0TuLvLRQBVz44hqJ=mo,Osam,5,0,2.9.0,2024-02-11 19:16:56,,,2.9.0
198,48098abc-99b3-437d-a10a-a0729d3f2617,VIP Multi.VideoS,https://play-lh.googleusercontent.com/a-/ALV-UjUVHZChuc5p7cTG_Z3SpbkUBiSIKR267WVt9qq1QZthbwA,Not offer 😭😭😭,5,0,3.0.0,2024-02-11 19:16:12,,,3.0.0
199,e117cff1-2275-4f0b-837f-310abe27d4a5,Harish Saeed,https://play-lh.googleusercontent.com/a/ACg8ocKGJxEO1ZXe4sWdsDBljYkhg99p5NVDq0Lx2nki-zuN=mo,My life bgmi lover,5,0,3.0.0,2024-02-11 19:16:11,,,3.0.0
200,5f3e0cf2-1a69-4dae-9a59-b0bd06ac1536,Harbhajan singh Jhamat,https://play-lh.googleusercontent.com/a/ACg8ocIyrlMNkPEEefpfw-YjtV8F4ZkOeEu9WncvHdP3R80Z=mo,Very beautiful games,5,0,2.8.0,2024-02-11 19:10:09,,,2.8.0
201,02c3325a-1e57-4a9a-b678-3d5a75561bf1,Nayan YADAV,https://play-lh.googleusercontent.com/a-/ALV-UjW0XyOyrl1HhNrhG12onTdG4B2lKGHONwxdqsXxRsDkkrw,Remove cheer park in the game because it make more violence in the game,5,0,3.0.0,2024-02-11 19:07:16,,,3.0.0
202,ffe05abd-4144-412b-a4fb-58d69c3ca7ab,NITIN KUMAR,https://play-lh.googleusercontent.com/a-/ALV-UjW2XyM7G6CTEbexOnldk8r0HOftWv3Q-PI9Xu-h-clsyQ,Good 👍👍👍👍😊😊,5,0,3.0.0,2024-02-11 19:03:38,,,3.0.0
203,bb7d4f4f-0d80-4b6f-9780-c2f9ba3a73c3,MTANK Pubg,https://play-lh.googleusercontent.com/a-/ALV-UjWMC3D9n3nrGqp_6uiKy3N5CeXWrb7XSQdweVbl2VxQpSw,I'm playing from 2019 and I'm now in Ace master and 0uc please give me,5,0,3.0.0,2024-02-11 19:01:25,,,3.0.0
204,12c560cd-800a-4f1e-a63e-c9c64ec1fddd,Parminder Sidhu,https://play-lh.googleusercontent.com/a/ACg8ocLL71Kw0IheEH9flrsQWAsZgbSU581L2pvWDYPp6cmA=mo,supr game,5,0,,2024-02-11 18:57:52,,,
205,13efff7d-7f8d-48ca-b07e-5a8474280895,chandan kumar,https://play-lh.googleusercontent.com/a-/ALV-UjX5ZNFwcMtcsCE8pPKTXBHdAYJrN9799sUCmgEzgT6IkOM,My bgmi is not update please come and help me,5,0,2.9.0,2024-02-11 18:56:44,,,2.9.0
206,0bb1a7b5-e5be-4bad-bc94-6a50f152c481,Nanadan Khana,https://play-lh.googleusercontent.com/a-/ALV-UjUrBRKHm_QXsrEXRbZ4gqM0a2V0jMt3mu0Pr9XaYoIZbw,Good games,5,0,,2024-02-11 18:55:19,,,
207,16a99ca3-06ea-4e35-8c4a-e01459df2e9d,MK GAMES,https://play-lh.googleusercontent.com/a-/ALV-UjWOnmRtS7jJe6yE4NGG54dD4EPTLdAx98TXdfTVemZqEyA,✌✌I'm happy for BGMI✌✌😍😍,5,0,1.4.1,2024-02-11 18:54:51,,,1.4.1
208,e0cd4a7d-53d7-4f7f-85ba-da0b8d7946ad,Sunita Singh,https://play-lh.googleusercontent.com/a-/ALV-UjW1b6wDNLlmQ74Ame1iwxqQrpVNARlWqty-D0dqvKpAOA,Exlent,5,0,2.9.0,2024-02-11 18:54:42,,,2.9.0
209,63259a0e-321e-4f61-bdcd-4e2744a3e8dd,Ankit Thakur,https://play-lh.googleusercontent.com/a-/ALV-UjUhJu19bFlUA8KYqIjWP6oO0YvMYcSVmLizqyr_9wXWqSw,Amazing 🤩,5,0,,2024-02-11 18:53:31,,,
210,282811cf-9e6c-4bee-a84e-21ac1ab856dd,sandeepkumar gupta,https://play-lh.googleusercontent.com/a-/ALV-UjXdUTgAIdhXXudLwzTyhWp7LN70kb96iRJRdR3CriB1olM,Itna amezing game hai ki kya bat I'm playing game 2016old,5,0,2.9.0,2024-02-11 18:50:04,,,2.9.0
211,d5e963c0-a07b-422e-b2ee-21ffb33ea629,Munni Gupta,https://play-lh.googleusercontent.com/a/ACg8ocLF_dDomNFbsE4FJIDNEeMhgVviOFRwK0hFlCjrWl_p=mo,Tati game ha,5,0,3.0.0,2024-02-11 18:49:33,,,3.0.0
212,ebfb816f-8af8-436c-8216-523e36bc86aa,Rahul Kumar Maurya,https://play-lh.googleusercontent.com/a/ACg8ocI83WXyoQVk8oAwx5SV4V4ZHL4Jt3Tn5tLLYRcDMoTO=mo,Nice game 👍👍👍👍🎯 sab kuch real life jaisa hai,5,0,,2024-02-11 18:43:25,,,
213,ee136206-0d26-437d-a74c-47471a87ac7e,Pratap Thakur,https://play-lh.googleusercontent.com/a/ACg8ocLhihAoN7KcB_-zaFJm0DUoEYBESYh1-8gRSEjdfEND=mo,Op,5,0,3.0.0,2024-02-11 18:43:09,,,3.0.0
214,38dcfa8b-b385-4bdc-b776-c9578398aa45,Ollo Ka patha,https://play-lh.googleusercontent.com/a/ACg8ocL72KkNfmn0nRmlE9R8pDKD_ESRaXNqJ2UZYlXOdtuN=mo,Amazing mind-blowing,5,0,,2024-02-11 18:42:41,,,
215,e96e6b55-5539-4407-aafe-39c386d37f71,Dharam Raj Patel,https://play-lh.googleusercontent.com/a-/ALV-UjWGN48HhxzHXrwlkyQYul2pprRihjiGABB34WyI23AOyQ,Very nice game 😇,5,0,,2024-02-11 18:42:06,,,
216,ab3d1697-bba7-487d-9479-1a62931b5be4,Leslie Sequeira,https://play-lh.googleusercontent.com/a-/ALV-UjUuZdyKvQKHtG-_DORvHoodE4y2Q4TBsN9D1qxwZIIpLNk,Emotions 💪💪,5,3,3.0.0,2024-02-11 18:40:51,,,3.0.0
217,80a55bdd-a06c-46e3-b593-07d179d80874,Rajeev Srivastav,https://play-lh.googleusercontent.com/a-/ALV-UjXbUrGUb3B7IWv0WjjGqYcILDITUy1ImKv7-_X89pyGZks,💖,5,0,3.0.0,2024-02-11 18:39:12,,,3.0.0
218,fe714b99-5610-4ad9-9c34-12de0ce55647,Sangeeta Gupta,https://play-lh.googleusercontent.com/a-/ALV-UjULNq7VT80IOxWJA-3xRMOk2o5GdYzsUQEkz9Zblox_mw,Niceeeeee game (✷‿✷).,5,0,3.0.0,2024-02-11 18:37:38,Thanks for your review. Glad to see that you liked the game. We would love to get a 5 star rating from you. Do share with your friends and keep playing!,2024-01-25 17:44:55,3.0.0
219,0d9a3439-57a8-4936-9b31-d01acb772bef,Sbm Sbm,https://play-lh.googleusercontent.com/a/ACg8ocINAr10knjrNYsJ8bCVk-13u8ZSfeeeP8kD4sCyPSlH=mo,कुछ लोग के तो mantlaity ऐसी भी है जो गीता कुरान जैसे चीजों में भी ___*⭐ one star tipe करके रखे है अब बताओ 🤣😂,5,0,,2024-02-11 18:37:26,,,
220,ab1222d9-7386-4641-aea9-490d742bb6fd,Game Killer,https://play-lh.googleusercontent.com/a/ACg8ocI7VwdD-6qfHyT4j6hJv_491eK3g_7FhcR9MmUSYoXI=mo,Op,5,0,3.0.0,2024-02-11 18:34:01,,,3.0.0
221,0de5f336-9f84-4b11-84ee-41185afac98b,Sachin Chakma,https://play-lh.googleusercontent.com/a/ACg8ocLfcuwhu2yLkEeulnila2xFI2BYAQ6kt8g2wrz6LkSc=mo,Nice game,5,0,3.0.0,2024-02-11 18:32:14,,,3.0.0
222,657fb973-d735-444f-9c1b-615b006ce4ec,deepa singhal,https://play-lh.googleusercontent.com/a/ACg8ocJccPg0lddcl-dfOsPL6e1UQWpek26qKi6TaWATCdAU=mo,Op level free fire ka baap,5,0,,2024-02-11 18:30:27,,,
223,390557fb-3e43-4493-8762-88fa977bfab1,Sumit Shinde,https://play-lh.googleusercontent.com/a/ACg8ocKLvrRk6HhxqTneTUDexeHUG_oaBMkv8N8DANiykCi-=mo,Sanchit more,5,0,,2024-02-11 18:29:07,,,
224,ecc55994-cd10-406a-a0d3-0802c33c41ff,Vivek Rawat,https://play-lh.googleusercontent.com/a/ACg8ocIi5uG39irkKcgc19IKgjNL7pW-OrCkRCxIEBa2BTh_=mo,Amazing game,5,0,3.0.0,2024-02-11 18:28:11,,,3.0.0
225,ea81d7b1-0426-4970-8c4b-61fda281fe3a,Kamlesh Verma,https://play-lh.googleusercontent.com/a-/ALV-UjXAyNMIuqQjSqFK1UBEd0SAZv_8hVLiKtuNND931GvkFU8,World best game,5,0,3.0.0,2024-02-11 18:26:34,,,3.0.0
226,3b207e73-334a-4ce1-b282-3edfebaf8b5a,Sameer Shaikh,https://play-lh.googleusercontent.com/a/ACg8ocKU3EmEQigrwrmLjzkRpdRC0IQjZsRLavjut7lrZNA1=mo,😘,5,0,,2024-02-11 18:26:29,,,
227,98aa8766-968e-4c0c-b743-c24a927102fa,Nasir Khan,https://play-lh.googleusercontent.com/a/ACg8ocL8HT6u66QeGpQbp6j1YAQfyq9O-A5-HoaFagd803r1=mo,Dis game is very nice,5,0,2.7.0,2024-02-11 18:24:16,,,2.7.0
228,38951262-19e4-4c4f-980c-5308bf4f8de8,jugraj Singh,https://play-lh.googleusercontent.com/a/ACg8ocJMw4rIuplTKjqlWMW0wsvVSCq025dJNN8kVTqhadyi=mo,Bekar free fire I like BGMI See 🙈 us,5,0,2.0.0,2024-02-11 18:23:29,,,2.0.0
229,96cba018-0fca-433f-837f-890b8d67c3a1,Suraj Babare,https://play-lh.googleusercontent.com/a/ACg8ocIoLx3YeU8M8sx__MglsRWKxXAx_8BUaX9JIreJhDfF=mo,Suraj babre,5,0,3.0.0,2024-02-11 18:22:48,,,3.0.0
230,ba5198de-1ff2-499a-95ae-7374fc56d7dc,M.R Suman Das,https://play-lh.googleusercontent.com/a-/ALV-UjUJnO41HagqXgiqlYBwTDIfuEXPT7KXEniESfEZ-UAlQ98,World number one game,5,0,,2024-02-11 18:21:49,,,
231,6392f441-ba87-4d98-b467-12eb8913310b,ROHIT Nandulamatam,https://play-lh.googleusercontent.com/a-/ALV-UjXa7JOnmlzo8jfZujijDv64Vsw9i5rY3eXq9Hul_qiR-gE,Its a fantastic action game,5,0,3.0.0,2024-02-11 18:21:27,,,3.0.0
232,99cd6280-3c86-4dbb-b299-5b8923df8761,Gautam Kumar,https://play-lh.googleusercontent.com/a/ACg8ocIwMkagyTHYhLwj3qc_S26sjWhQAAt_ebjk3KGJw0ahtg=mo,game Best,5,0,2.7.0,2024-02-11 18:19:13,,,2.7.0
233,c37e6589-1a76-45ae-8941-c53087b80781,Sachin Yadav,https://play-lh.googleusercontent.com/a-/ALV-UjWVpb5QYWSBrIW0OLyqtVT5cSn6xi9FOZjyVXRC0M5w0R4,It's my heart ❤️❤️❣️🫀,5,0,3.0.0,2024-02-11 18:18:21,,,3.0.0
234,8d2177b0-9d43-440a-bad0-078a4f825c74,Mayank Waghe,https://play-lh.googleusercontent.com/a/ACg8ocJOiTZyvE04LWVtUS09jJpQtqQVaSZkmItBbg4QUIxB=mo,Ye bhot he shandar game ha sab khalo bhai support karo pubg ko bhai support him,5,0,,2024-02-11 18:16:36,,,
235,f1315221-d8ee-4d5e-a679-a73f3660a93c,Hitesh Yogi,https://play-lh.googleusercontent.com/a-/ALV-UjVLh6HypUMV2uYOujucW7GBxehGMKPO-yyqVbu9LIg_gA,So very beautiful,5,0,3.0.0,2024-02-11 18:14:36,,,3.0.0
236,2d3f08c7-eb3a-4aad-a5a7-7be64e9e9980,Aamir Katariya,https://play-lh.googleusercontent.com/a-/ALV-UjWOjlhIyj9lA3bUWPgAUDWpQd_mvFPgTrJwBqNRdBMSYg,My favourite game 💝,5,0,3.0.0,2024-02-11 18:14:30,,,3.0.0
237,b73182a0-7928-43f7-842f-fe1f20842225,Subhojit Das,https://play-lh.googleusercontent.com/a/ACg8ocKRkF0DeaBfBnvdk90CpKmZT-NG8oYaWmFJBAdc5Ek=mo,I love bgmi,5,0,3.0.0,2024-02-11 18:05:10,,,3.0.0
238,9e774ff4-dd94-4fa2-926f-5d7b58ce52b5,Prabhu Charan,https://play-lh.googleusercontent.com/a-/ALV-UjXk0RXIMemm_39asml_mrDUTLlVQnA9E_LcKAB9wmnQUA,Fantastic game,5,0,2.9.0,2024-02-11 18:04:53,,,2.9.0
239,8d0d52b4-c57e-4611-98fc-f79fe7290b07,Vikarm Singh,https://play-lh.googleusercontent.com/a/ACg8ocLObfzKy348m9TWXZwZaPu_Xa9KGrjSzv08vXcsWFTl=mo,Nice game,5,0,,2024-02-11 18:04:36,,,
240,0bce0925-daa2-4eb6-8c68-4f0aae21239a,Sahil Jaat,https://play-lh.googleusercontent.com/a/ACg8ocI0Ne7_oCobXRL63mF6vt1mJ5VDSub06NKXWlQKF1AG=mo,"Better graphics,guns,vehicles and other than free fire",5,0,,2024-02-11 18:04:20,,,
241,19d5d994-a8db-4647-87ec-2bde113427ca,Vineet PAL,https://play-lh.googleusercontent.com/a/ACg8ocJWmPWVu4TRCd96Urgf-5ZBtAmapoly2VdCBjuiJSfz=mo,Best,5,0,,2024-02-11 18:04:09,,,
242,288a1973-5963-44a6-b531-dcda6b5efcb6,Shiva Singh,https://play-lh.googleusercontent.com/a-/ALV-UjUcJX0YMl08PUHkPXIHM3baBbVOESyLASw4l4yG7NRV7GA,Mera sabse Dost bgmi love you dost 😍😘🥰.....,5,0,3.0.0,2024-02-11 18:03:42,,,3.0.0
243,8969602b-a7d2-4df9-a628-c118966b4a3e,Arhaan Khan,https://play-lh.googleusercontent.com/a-/ALV-UjW_KfOzuBrqXLYq0lmMzJKbvfrOkKm8JS5j5eRrCvqzLKc,Nice 👍🏻🙂 game 👍🏻 and grips 💪🏻😎,5,0,,2024-02-11 18:02:15,,,
